,consumption,timestamp,exe,pid,container
8669,4936878.0,1693269334,gunicorn,1309177.0,
8670,4743696.0,1693269334,gunicorn,1313486.0,
8671,4679302.0,1693269334,gunicorn,1298492.0,
8672,4464655.0,1693269334,scaphandre,1297803.0,
8673,3949502.0,1693269334,gunicorn,1307855.0,
8674,3863644.0,1693269334,gunicorn,1303194.0,
8675,3112380.0,1693269334,gunicorn,1301808.0,
8676,2618692.0,1693269334,gunicorn,1308534.0,
8677,1738639.0,1693269334,gunicorn,1300133.0,
8678,1652781.0,1693269334,gunicorn,1305441.0,
8679,622476.0,1693269334,gunicorn,1302762.0,
8680,515152.0,1693269334,ilúvatar_worke,1297132.0,
8681,300505.0,1693269334,htop,1026882.0,
8682,130434640.0,1693269337,,,
8683,9496727.0,1693269337,gunicorn,1301150.0,
8684,9464425.0,1693269337,gunicorn,1304130.0,
8685,9367520.0,1693269337,gunicorn,1303194.0,
8686,9076804.0,1693269337,gunicorn,1301964.0,
8687,8398466.0,1693269337,gunicorn,1303025.0,
8688,8301560.0,1693269337,gunicorn,1303893.0,
8689,8269259.0,1693269337,gunicorn,1302762.0,
8690,8075448.0,1693269337,gunicorn,1315701.0,
8691,7138696.0,1693269337,gunicorn,1305040.0,
8692,6718773.0,1693269337,gunicorn,1300133.0,
8693,6718773.0,1693269337,gunicorn,1305085.0,
8694,6428056.0,1693269337,gunicorn,1300788.0,
8695,6234246.0,1693269337,scaphandre,1297803.0,
8696,4651458.0,1693269337,gunicorn,1313486.0,
8697,4005422.0,1693269337,gunicorn,1312542.0,
8698,3423990.0,1693269337,gunicorn,1302421.0,
8699,872148.0,1693269337,gunicorn,1298938.0,
8700,646035.0,1693269337,ilúvatar_worke,1297132.0,
8701,452225.0,1693269337,htop,1026882.0,
8702,226112.0,1693269337,spl_kmem_cache,1362.0,
8703,193810.0,1693269337,hwpc-sensor,1297777.0,
8704,32301.0,1693269337,rcu_sched,11.0,
8705,32301.0,1693269337,ksoftirqd/15,103.0,
8706,32301.0,1693269337,spl_dynamic_tas,1361.0,
8707,32301.0,1693269337,z_rd_int,1600.0,
8708,32301.0,1693269337,irqbalance,2431.0,
8709,115721030.0,1693269340,,,
8710,10923750.0,1693269340,gunicorn,1303025.0,
8711,10923750.0,1693269340,gunicorn,1303893.0,
8712,10727280.0,1693269340,gunicorn,1301964.0,
8713,9902105.0,1693269340,gunicorn,1302762.0,
8714,7858813.0,1693269340,gunicorn,1309177.0,
8715,7740931.0,1693269340,gunicorn,1305085.0,
8716,6994344.0,1693269340,scaphandre,1297803.0,
8717,6994344.0,1693269340,gunicorn,1301808.0,
8718,6955050.0,1693269340,gunicorn,1303194.0,
8719,6876461.0,1693269340,gunicorn,1298938.0,
8720,6837167.0,1693269340,gunicorn,1315701.0,
8721,3300701.0,1693269340,gunicorn,1301150.0,
8722,1060939.0,1693269340,gunicorn,1304130.0,
8723,785881.0,1693269340,gunicorn,1305040.0,
8724,628705.0,1693269340,ilúvatar_worke,1297132.0,
8725,589411.0,1693269340,htop,1026882.0,
8726,275058.0,1693269340,hwpc-sensor,1297777.0,
8727,39294.0,1693269340,kthreadd,2.0,
8728,39294.0,1693269340,rcu_sched,11.0,
8729,39294.0,1693269340,ksoftirqd/16,109.0,
8730,39294.0,1693269340,spl_kmem_cache,1362.0,
8731,39294.0,1693269340,z_wr_iss,1607.0,
8732,39294.0,1693269340,z_wr_iss,1609.0,
8733,39294.0,1693269340,z_wr_iss,1610.0,
8734,39294.0,1693269340,z_wr_iss,1623.0,
8735,39294.0,1693269340,z_wr_iss,1626.0,
8736,104434540.0,1693269343,,,
8737,13545705.0,1693269343,gunicorn,1303025.0,
8738,11840651.0,1693269343,gunicorn,1302762.0,
8739,11745926.0,1693269343,gunicorn,1303893.0,
8740,11082849.0,1693269343,gunicorn,1305040.0,
8741,9614609.0,1693269343,gunicorn,1301808.0,
8742,8856807.0,1693269343,scaphandre,1297803.0,
8743,8667357.0,1693269343,gunicorn,1303194.0,
8744,8004280.0,1693269343,gunicorn,1300133.0,
8745,6583402.0,1693269343,gunicorn,1301964.0,
8746,4736260.0,1693269343,gunicorn,1305085.0,
8747,3646920.0,1693269343,gunicorn,1309177.0,
8748,757801.0,1693269343,htop,1026882.0,
8749,568351.0,1693269343,ilúvatar_worke,1297132.0,
8750,331538.0,1693269343,hwpc-sensor,1297777.0,
8751,94725.0,1693269343,gunicorn,1298938.0,
8752,47362.0,1693269343,rcu_sched,11.0,
8753,47362.0,1693269343,multipathd,1368.0,
8754,47362.0,1693269343,z_null_iss,1594.0,
8755,47362.0,1693269343,txg_sync,1831.0,
8756,47362.0,1693269343,containerd,2462.0,
8757,47362.0,1693269343,accounts-daemon,2757.0,
8758,47362.0,1693269343,gunicorn,1298353.0,
8759,47362.0,1693269343,gunicorn,1300842.0,
8760,0.0,1693269343,systemd,1.0,
8761,0.0,1693269343,kthreadd,2.0,
8762,92236540.0,1693269345,,,
8763,12768818.0,1693269346,gunicorn,1305085.0,
8764,12353572.0,1693269346,gunicorn,1302762.0,
8765,11055928.0,1693269346,gunicorn,1309177.0,
8766,9965907.0,1693269346,gunicorn,1298938.0,
8767,9914001.0,1693269346,gunicorn,1303025.0,
8768,9291132.0,1693269346,scaphandre,1297803.0,
8769,8253016.0,1693269346,gunicorn,1303893.0,
8770,4723424.0,1693269346,gunicorn,1300133.0,
8771,4411990.0,1693269346,gunicorn,1301808.0,
8772,778586.0,1693269346,ilúvatar_worke,1297132.0,
8773,363340.0,1693269346,htop,1026882.0,
8774,311434.0,1693269346,hwpc-sensor,1297777.0,
8775,155717.0,1693269346,gunicorn,1315701.0,
8776,51905.0,1693269346,perf,1297708.0,
8777,51905.0,1693269346,kworker/0:1-events,1314459.0,
8778,0.0,1693269346,systemd,1.0,
8779,0.0,1693269346,kthreadd,2.0,
8780,0.0,1693269346,rcu_gp,3.0,
8781,0.0,1693269346,rcu_par_gp,4.0,
8782,0.0,1693269346,kworker/0:0H-kblockd,6.0,
8783,0.0,1693269346,mm_percpu_wq,9.0,
8784,0.0,1693269346,ksoftirqd/0,10.0,
8785,0.0,1693269346,rcu_sched,11.0,
8786,0.0,1693269346,migration/0,12.0,
8787,0.0,1693269346,idle_inject/0,13.0,
8788,108234200.0,1693269348,,,
8789,11027780.0,1693269348,gunicorn,1303025.0,
8790,10989221.0,1693269348,gunicorn,1303893.0,
8791,10063813.0,1693269348,gunicorn,1301150.0,
8792,9601109.0,1693269348,gunicorn,1302762.0,
8793,9138405.0,1693269348,gunicorn,1304130.0,
8794,7441824.0,1693269348,gunicorn,1300788.0,
8795,7133354.0,1693269348,scaphandre,1297803.0,
8796,6670650.0,1693269348,gunicorn,1313486.0,
8797,4434247.0,1693269348,gunicorn,1301808.0,
8798,4434247.0,1693269348,gunicorn,1315701.0,
8799,3740191.0,1693269348,gunicorn,1309177.0,
8800,2313520.0,1693269348,gunicorn,1300133.0,
8801,1658022.0,1693269348,gunicorn,1305040.0,
8802,1465229.0,1693269348,gunicorn,1305085.0,
8803,655497.0,1693269348,ilúvatar_worke,1297132.0,
8804,539821.0,1693269348,htop,1026882.0,
8805,154234.0,1693269348,hwpc-sensor,1297777.0,
8806,38558.0,1693269348,rcu_sched,11.0,
8807,38558.0,1693269348,ksoftirqd/8,61.0,
8808,38558.0,1693269348,ksoftirqd/10,73.0,
8809,38558.0,1693269348,dbuf_evict,1412.0,
8810,38558.0,1693269348,irqbalance,2431.0,
8811,38558.0,1693269348,sssd,2456.0,
8812,38558.0,1693269348,sshd,1026864.0,
8813,38558.0,1693269348,containerd-shim,1298947.0,
8814,38558.0,1693269348,containerd-shim,1299763.0,
8815,122900940.0,1693269351,,,
8816,9669625.0,1693269351,gunicorn,1303893.0,
8817,9637393.0,1693269351,gunicorn,1301150.0,
8818,9637393.0,1693269351,gunicorn,1303025.0,
8819,9637393.0,1693269351,gunicorn,1304130.0,
8820,9605161.0,1693269351,gunicorn,1300788.0,
8821,9121680.0,1693269351,gunicorn,1305040.0,
8822,8831591.0,1693269351,gunicorn,1313486.0,
8823,7574540.0,1693269351,gunicorn,1315701.0,
8824,7284451.0,1693269351,gunicorn,1301808.0,
8825,6865434.0,1693269351,gunicorn,1300133.0,
8826,6414185.0,1693269351,scaphandre,1297803.0,
8827,5092669.0,1693269351,gunicorn,1302762.0,
8828,1418211.0,1693269351,gunicorn,1312542.0,
8829,612409.0,1693269351,ilúvatar_worke,1297132.0,
8830,483481.0,1693269351,htop,1026882.0,
8831,225624.0,1693269351,hwpc-sensor,1297777.0,
8832,32232.0,1693269351,rcu_sched,11.0,
8833,32232.0,1693269351,ksoftirqd/14,97.0,
8834,32232.0,1693269351,gunicorn,1299048.0,
8835,32232.0,1693269351,gunicorn,1299263.0,
8836,32232.0,1693269351,containerd-shim,1302549.0,
8837,32232.0,1693269351,gunicorn,1303393.0,
8838,32232.0,1693269351,gunicorn,1303700.0,
8839,32232.0,1693269351,gunicorn,1306768.0,
8840,32232.0,1693269351,gunicorn,1306795.0,
8841,0.0,1693269351,systemd,1.0,
8842,128399920.0,1693269354,,,
8843,9815900.0,1693269354,gunicorn,1301150.0,
8844,9650650.0,1693269354,gunicorn,1305040.0,
8845,9584549.0,1693269354,gunicorn,1304130.0,
8846,9121847.0,1693269354,gunicorn,1312542.0,
8847,9088797.0,1693269354,gunicorn,1300133.0,
8848,9022696.0,1693269354,gunicorn,1302762.0,
8849,8593044.0,1693269354,gunicorn,1303194.0,
8850,8031191.0,1693269354,gunicorn,1301808.0,
8851,7304087.0,1693269354,gunicorn,1301964.0,
8852,6973586.0,1693269354,gunicorn,1303025.0,
8853,6510883.0,1693269354,scaphandre,1297803.0,
8854,6048181.0,1693269354,gunicorn,1313486.0,
8855,4660074.0,1693269354,gunicorn,1300788.0,
8856,3139766.0,1693269354,gunicorn,1305085.0,
8857,3139766.0,1693269354,gunicorn,1309177.0,
8858,2941465.0,1693269354,gunicorn,1303893.0,
8859,661003.0,1693269354,ilúvatar_worke,1297132.0,
8860,462702.0,1693269354,htop,1026882.0,
8861,198301.0,1693269354,hwpc-sensor,1297777.0,
8862,198301.0,1693269354,gunicorn,1298938.0,
8863,33050.0,1693269354,rcu_sched,11.0,
8864,33050.0,1693269354,perf,1297708.0,
8865,33050.0,1693269354,gunicorn,1302233.0,
8866,33050.0,1693269354,gunicorn,1304561.0,
8867,0.0,1693269354,systemd,1.0,
8868,0.0,1693269354,kthreadd,2.0,
8869,123438340.0,1693269357,,,
8870,10010360.0,1693269357,gunicorn,1303025.0,
8871,9907865.0,1693269357,gunicorn,1313486.0,
8872,9634544.0,1693269357,gunicorn,1305040.0,
8873,9361224.0,1693269357,gunicorn,1298938.0,
8874,9258729.0,1693269357,gunicorn,1301964.0,
8875,9019573.0,1693269357,gunicorn,1312542.0,
8876,8882913.0,1693269357,gunicorn,1301150.0,
8877,7413816.0,1693269357,gunicorn,1305441.0,
8878,6764680.0,1693269357,scaphandre,1297803.0,
8879,5876389.0,1693269357,gunicorn,1302762.0,
8880,5022262.0,1693269357,gunicorn,1301808.0,
8881,4236466.0,1693269357,gunicorn,1304130.0,
8882,3826485.0,1693269357,gunicorn,1305085.0,
8883,3792320.0,1693269357,gunicorn,1309177.0,
8884,683301.0,1693269357,ilúvatar_worke,1297132.0,
8885,512475.0,1693269357,htop,1026882.0,
8886,512475.0,1693269357,gunicorn,1303194.0,
8887,239155.0,1693269357,hwpc-sensor,1297777.0,
8888,34165.0,1693269357,rcu_sched,11.0,
8889,34165.0,1693269357,ksoftirqd/10,73.0,
8890,34165.0,1693269357,ksoftirqd/13,91.0,
8891,34165.0,1693269357,kworker/2:1H-kblockd,782.0,
8892,34165.0,1693269357,irqbalance,2431.0,
8893,34165.0,1693269357,gunicorn,1301464.0,
8894,34165.0,1693269357,gunicorn,1302484.0,
8895,34165.0,1693269357,gunicorn,1302763.0,
8896,116135270.0,1693269360,,,
8897,10723615.0,1693269360,gunicorn,1304130.0,
8898,10686381.0,1693269360,gunicorn,1301150.0,
8899,10686381.0,1693269360,gunicorn,1303025.0,
8900,10425737.0,1693269360,gunicorn,1312542.0,
8901,9159755.0,1693269360,gunicorn,1305441.0,
8902,8563998.0,1693269360,gunicorn,1300788.0,
8903,7595894.0,1693269360,gunicorn,1301808.0,
8904,7037372.0,1693269360,gunicorn,1305040.0,
8905,7000138.0,1693269360,scaphandre,1297803.0,
8906,5547981.0,1693269360,gunicorn,1305085.0,
8907,5361807.0,1693269360,gunicorn,1313486.0,
8908,4505408.0,1693269360,gunicorn,1298938.0,
8909,1936208.0,1693269360,gunicorn,1301964.0,
8910,595756.0,1693269360,ilúvatar_worke,1297132.0,
8911,558521.0,1693269360,htop,1026882.0,
8912,223408.0,1693269360,hwpc-sensor,1297777.0,
8913,74469.0,1693269360,gunicorn,1301464.0,
8914,37234.0,1693269360,rcu_sched,11.0,
8915,37234.0,1693269360,ksoftirqd/20,133.0,
8916,37234.0,1693269360,kworker/u97:2-events_power_efficient,1249904.0,
8917,37234.0,1693269360,kworker/8:0-events,1291224.0,
8918,37234.0,1693269360,perf,1297708.0,
8919,37234.0,1693269360,gunicorn,1300231.0,
8920,37234.0,1693269360,gunicorn,1312496.0,
8921,0.0,1693269360,systemd,1.0,
8922,0.0,1693269360,kthreadd,2.0,
8923,127066000.0,1693269363,,,
8924,9025536.0,1693269363,gunicorn,1300788.0,
8925,9025536.0,1693269363,gunicorn,1301150.0,
8926,9025536.0,1693269363,gunicorn,1303025.0,
8927,9025536.0,1693269363,gunicorn,1304130.0,
8928,8440262.0,1693269363,gunicorn,1305040.0,
8929,7916596.0,1693269363,gunicorn,1305085.0,
8930,7916596.0,1693269363,gunicorn,1313486.0,
8931,7423734.0,1693269363,gunicorn,1301964.0,
8932,6037560.0,1693269363,gunicorn,1312542.0,
8933,5975952.0,1693269363,gunicorn,1301808.0,
8934,5945148.0,1693269363,scaphandre,1297803.0,
8935,5267463.0,1693269363,gunicorn,1305441.0,
8936,4928620.0,1693269363,gunicorn,1298938.0,
8937,4743797.0,1693269363,gunicorn,1303893.0,
8938,3604053.0,1693269363,gunicorn,1302762.0,
8939,3450034.0,1693269363,gunicorn,1315701.0,
8940,3234407.0,1693269363,gunicorn,1303194.0,
8941,3018780.0,1693269363,gunicorn,1300133.0,
8942,1386174.0,1693269363,gunicorn,1302421.0,
8943,616077.0,1693269363,ilúvatar_worke,1297132.0,
8944,400450.0,1693269363,htop,1026882.0,
8945,184823.0,1693269363,hwpc-sensor,1297777.0,
8946,30803.0,1693269363,rcu_sched,11.0,
8947,30803.0,1693269363,ksoftirqd/5,43.0,
8948,30803.0,1693269363,ksoftirqd/17,115.0,
8949,30803.0,1693269363,ksoftirqd/21,139.0,
8950,139688020.0,1693269366,,,
8951,763457.0,1693269366,ilúvatar_worke,1297132.0,
8952,270904.0,1693269366,htop,1026882.0,
8953,172393.0,1693269366,systemd-resolve,2276.0,
8954,123138.0,1693269366,systemd,1.0,
8955,98510.0,1693269366,containerd,2462.0,
8956,98510.0,1693269366,systemd,89928.0,
8957,49255.0,1693269366,systemd-udevd,982.0,
8958,49255.0,1693269366,spl_kmem_cache,1362.0,
8959,49255.0,1693269366,txg_sync,1831.0,
8960,49255.0,1693269366,dbus-daemon,2425.0,
8961,49255.0,1693269366,udisksd,2459.0,
8962,24627.0,1693269366,kthreadd,2.0,
8963,24627.0,1693269366,ksoftirqd/2,25.0,
8964,24627.0,1693269366,ksoftirqd/6,49.0,
8965,24627.0,1693269366,ksoftirqd/18,121.0,
8966,24627.0,1693269366,dbu_evict,1411.0,
8967,24627.0,1693269366,z_vdev_file,1413.0,
8968,24627.0,1693269366,z_rd_int,1603.0,
8969,24627.0,1693269366,z_wr_iss,1611.0,
8970,24627.0,1693269366,z_wr_iss,1612.0,
8971,24627.0,1693269366,z_wr_iss,1615.0,
8972,24627.0,1693269366,z_wr_int,1644.0,
8973,24627.0,1693269366,z_wr_int,1645.0,
8974,24627.0,1693269366,z_wr_int,1647.0,
8975,24627.0,1693269366,z_wr_int,1649.0,
8976,24627.0,1693269366,z_zvol,1666.0,
8977,24627.0,1693269366,dp_sync_taskq,1702.0,
8978,24627.0,1693269366,systemd-network,2273.0,
8979,24627.0,1693269366,zed,2461.0,
8980,24627.0,1693269366,systemd-logind,2762.0,
8981,117909540.0,1693269369,,,
8982,11171208.0,1693269369,gunicorn,1300788.0,
8983,11131734.0,1693269369,gunicorn,1303893.0,
8984,10065929.0,1693269369,gunicorn,1313486.0,
8985,8881702.0,1693269369,gunicorn,1302421.0,
8986,7973795.0,1693269369,gunicorn,1316630.0,
8987,7776424.0,1693269369,gunicorn,1303194.0,
8988,7697475.0,1693269369,gunicorn,1302762.0,
8989,7263259.0,1693269369,gunicorn,1316607.0,
8990,7184310.0,1693269369,scaphandre,1297803.0,
8991,7065888.0,1693269369,gunicorn,1300133.0,
8992,4026371.0,1693269369,gunicorn,1305441.0,
8993,3118464.0,1693269369,gunicorn,1314553.0,
8994,671061.0,1693269369,ilúvatar_worke,1297132.0,
8995,434216.0,1693269369,gunicorn,1301150.0,
8996,394742.0,1693269369,gunicorn,1306304.0,
8997,355268.0,1693269369,htop,1026882.0,
8998,276319.0,1693269369,hwpc-sensor,1297777.0,
8999,197371.0,1693269369,gunicorn,1298938.0,
9000,78948.0,1693269369,systemd-resolve,2276.0,
9001,39474.0,1693269369,rcu_sched,11.0,
9002,39474.0,1693269369,ksoftirqd/4,37.0,
9003,39474.0,1693269369,systemd-journal,873.0,
9004,39474.0,1693269369,irqbalance,2431.0,
9005,39474.0,1693269369,sssd,2456.0,
9006,39474.0,1693269369,gunicorn,1303896.0,
9007,39474.0,1693269369,gunicorn,1305876.0,
9008,121569730.0,1693269372,,,
9009,10235560.0,1693269372,gunicorn,1301150.0,
9010,9553190.0,1693269372,gunicorn,1300133.0,
9011,9445447.0,1693269372,gunicorn,1302421.0,
9012,9158133.0,1693269372,gunicorn,1314553.0,
9013,8978562.0,1693269372,gunicorn,1303194.0,
9014,8296191.0,1693269372,gunicorn,1302762.0,
9015,7613820.0,1693269372,gunicorn,1303893.0,
9016,7470163.0,1693269372,gunicorn,1316630.0,
9017,6644136.0,1693269372,scaphandre,1297803.0,
9018,6464564.0,1693269372,gunicorn,1300788.0,
9019,5566708.0,1693269372,gunicorn,1312542.0,
9020,5063909.0,1693269372,gunicorn,1301964.0,
9021,3914653.0,1693269372,gunicorn,1313486.0,
9022,3914653.0,1693269372,gunicorn,1316607.0,
9023,3842824.0,1693269372,gunicorn,1305040.0,
9024,3232282.0,1693269372,gunicorn,1304486.0,
9025,682370.0,1693269372,ilúvatar_worke,1297132.0,
9026,574627.0,1693269372,htop,1026882.0,
9027,215485.0,1693269372,hwpc-sensor,1297777.0,
9028,35914.0,1693269372,kthreadd,2.0,
9029,35914.0,1693269372,rcu_sched,11.0,
9030,35914.0,1693269372,systemd-journal,873.0,
9031,35914.0,1693269372,spl_dynamic_tas,1361.0,
9032,35914.0,1693269372,z_wr_iss,1616.0,
9033,35914.0,1693269372,z_wr_iss,1617.0,
9034,35914.0,1693269372,z_wr_iss,1618.0,
9035,121478344.0,1693269375,,,
9036,11026666.0,1693269375,gunicorn,1303893.0,
9037,10989664.0,1693269375,gunicorn,1301150.0,
9038,10323624.0,1693269375,gunicorn,1300788.0,
9039,9990604.0,1693269375,gunicorn,1302762.0,
9040,9102550.0,1693269375,gunicorn,1303194.0,
9041,9028546.0,1693269375,gunicorn,1304486.0,
9042,7326443.0,1693269375,scaphandre,1297803.0,
9043,7289440.0,1693269375,gunicorn,1316607.0,
9044,6697405.0,1693269375,gunicorn,1316630.0,
9045,6549396.0,1693269375,gunicorn,1312542.0,
9046,6512393.0,1693269375,gunicorn,1305441.0,
9047,6105369.0,1693269375,gunicorn,1301964.0,
9048,6068367.0,1693269375,gunicorn,1305040.0,
9049,6068367.0,1693269375,gunicorn,1313486.0,
9050,5180313.0,1693269375,gunicorn,1314553.0,
9051,2627158.0,1693269375,gunicorn,1302421.0,
9052,555033.0,1693269375,ilúvatar_worke,1297132.0,
9053,518031.0,1693269375,htop,1026882.0,
9054,259015.0,1693269375,hwpc-sensor,1297777.0,
9055,37002.0,1693269375,rcu_sched,11.0,
9056,37002.0,1693269375,gunicorn,1312152.0,
9057,0.0,1693269375,systemd,1.0,
9058,0.0,1693269375,kthreadd,2.0,
9059,0.0,1693269375,rcu_gp,3.0,
9060,0.0,1693269375,rcu_par_gp,4.0,
9061,121485060.0,1693269378,,,
9062,9621006.0,1693269378,gunicorn,1301150.0,
9063,9621006.0,1693269378,gunicorn,1303893.0,
9064,9589253.0,1693269378,gunicorn,1300788.0,
9065,8604926.0,1693269378,gunicorn,1316630.0,
9066,8414411.0,1693269378,gunicorn,1316607.0,
9067,8287401.0,1693269378,gunicorn,1312542.0,
9068,8065134.0,1693269378,gunicorn,1313486.0,
9069,7080806.0,1693269378,gunicorn,1314553.0,
9070,6414004.0,1693269378,scaphandre,1297803.0,
9071,6159984.0,1693269378,gunicorn,1304486.0,
9072,6096479.0,1693269378,gunicorn,1305441.0,
9073,3905557.0,1693269378,gunicorn,1306304.0,
9074,3810299.0,1693269378,gunicorn,1298938.0,
9075,3302259.0,1693269378,gunicorn,1303194.0,
9076,3270507.0,1693269378,gunicorn,1302762.0,
9077,1492367.0,1693269378,gunicorn,1307182.0,
9078,603297.0,1693269378,ilúvatar_worke,1297132.0,
9079,508039.0,1693269378,htop,1026882.0,
9080,190514.0,1693269378,hwpc-sensor,1297777.0,
9081,63504.0,1693269378,gunicorn,1304130.0,
9082,31752.0,1693269378,rcu_sched,11.0,
9083,31752.0,1693269378,kworker/u97:1-events_power_efficient,1277858.0,
9084,31752.0,1693269378,perf,1297708.0,
9085,31752.0,1693269378,containerd-shim,1298652.0,
9086,31752.0,1693269378,gunicorn,1301464.0,
9087,31752.0,1693269378,gunicorn,1305876.0,
9088,117085650.0,1693269381,,,
9089,10458404.0,1693269381,gunicorn,1304130.0,
9090,9869686.0,1693269381,gunicorn,1301150.0,
9091,9558012.0,1693269381,gunicorn,1313486.0,
9092,9454120.0,1693269381,gunicorn,1312542.0,
9093,9419490.0,1693269381,gunicorn,1298938.0,
9094,8692250.0,1693269381,gunicorn,1304486.0,
9095,8380576.0,1693269381,gunicorn,1314553.0,
9096,8207423.0,1693269381,gunicorn,1305441.0,
9097,7272400.0,1693269381,scaphandre,1297803.0,
9098,6510530.0,1693269381,gunicorn,1307182.0,
9099,5125311.0,1693269381,gunicorn,1303893.0,
9100,4640484.0,1693269381,gunicorn,1316630.0,
9101,4536592.0,1693269381,gunicorn,1315701.0,
9102,3116743.0,1693269381,gunicorn,1306304.0,
9103,1731523.0,1693269381,gunicorn,1300788.0,
9104,900392.0,1693269381,gunicorn,1316607.0,
9105,692609.0,1693269381,ilúvatar_worke,1297132.0,
9106,519457.0,1693269381,htop,1026882.0,
9107,277043.0,1693269381,gunicorn,1303194.0,
9108,207782.0,1693269381,hwpc-sensor,1297777.0,
9109,103891.0,1693269381,containerd,2462.0,
9110,34630.0,1693269381,rcu_sched,11.0,
9111,34630.0,1693269381,txg_sync,1831.0,
9112,34630.0,1693269381,systemd-resolve,2276.0,
9113,34630.0,1693269381,rsyslogd,2443.0,
9114,34630.0,1693269381,sshd,1026864.0,
9115,126245680.0,1693269384,,,
9116,9740116.0,1693269384,gunicorn,1301150.0,
9117,9708797.0,1693269384,gunicorn,1304130.0,
9118,9239016.0,1693269384,gunicorn,1313486.0,
9119,8831873.0,1693269384,gunicorn,1302762.0,
9120,8737917.0,1693269384,gunicorn,1312542.0,
9121,8424730.0,1693269384,gunicorn,1303194.0,
9122,8268137.0,1693269384,gunicorn,1307182.0,
9123,7767037.0,1693269384,gunicorn,1314553.0,
9124,6890114.0,1693269384,gunicorn,1298938.0,
9125,6733520.0,1693269384,gunicorn,1304486.0,
9126,6608245.0,1693269384,scaphandre,1297803.0,
9127,6608245.0,1693269384,gunicorn,1315701.0,
9128,6482971.0,1693269384,gunicorn,1305441.0,
9129,1315385.0,1693269384,gunicorn,1316630.0,
9130,689011.0,1693269384,ilúvatar_worke,1297132.0,
9131,501099.0,1693269384,htop,1026882.0,
9132,219230.0,1693269384,hwpc-sensor,1297777.0,
9133,31318.0,1693269384,rcu_sched,11.0,
9134,31318.0,1693269384,ksoftirqd/1,19.0,
9135,31318.0,1693269384,kworker/6:0-events,1289757.0,
9136,31318.0,1693269384,perf,1297708.0,
9137,31318.0,1693269384,gunicorn,1305876.0,
9138,31318.0,1693269384,gunicorn,1306795.0,
9139,31318.0,1693269384,containerd-shim,1312470.0,
9140,31318.0,1693269384,gunicorn,1316600.0,
9141,118393176.0,1693269387,,,
9142,11638393.0,1693269387,gunicorn,1301150.0,
9143,10121990.0,1693269387,gunicorn,1304486.0,
9144,10008260.0,1693269387,gunicorn,1302762.0,
9145,9932440.0,1693269387,gunicorn,1303194.0,
9146,8036936.0,1693269387,gunicorn,1304130.0,
9147,7847386.0,1693269387,scaphandre,1297803.0,
9148,7695745.0,1693269387,gunicorn,1312542.0,
9149,7278735.0,1693269387,gunicorn,1305441.0,
9150,7127094.0,1693269387,gunicorn,1298938.0,
9151,6406803.0,1693269387,gunicorn,1301964.0,
9152,5876062.0,1693269387,gunicorn,1316630.0,
9153,5345321.0,1693269387,gunicorn,1314553.0,
9154,4359658.0,1693269387,gunicorn,1307182.0,
9155,3260266.0,1693269387,gunicorn,1315701.0,
9156,2843255.0,1693269387,gunicorn,1313486.0,
9157,1213122.0,1693269387,gunicorn,1305040.0,
9158,644471.0,1693269387,ilúvatar_worke,1297132.0,
9159,530741.0,1693269387,htop,1026882.0,
9160,265370.0,1693269387,hwpc-sensor,1297777.0,
9161,37910.0,1693269387,rcu_sched,11.0,
9162,37910.0,1693269387,irqbalance,2431.0,
9163,37910.0,1693269387,python3,1297125.0,
9164,37910.0,1693269387,gunicorn,1299263.0,
9165,37910.0,1693269387,gunicorn,1301622.0,
9166,37910.0,1693269387,gunicorn,1304305.0,
9167,37910.0,1693269387,gunicorn,1305876.0,
9168,91412940.0,1693269390,,,
9169,14900146.0,1693269390,gunicorn,1304486.0,
9170,13214363.0,1693269390,gunicorn,1303194.0,
9171,12561802.0,1693269390,gunicorn,1305040.0,
9172,10495358.0,1693269390,scaphandre,1297803.0,
9173,10386598.0,1693269390,gunicorn,1298938.0,
9174,7885114.0,1693269390,gunicorn,1305441.0,
9175,5220489.0,1693269390,gunicorn,1301964.0,
9176,2719004.0,1693269390,gunicorn,1316630.0,
9177,2120823.0,1693269390,gunicorn,1301150.0,
9178,815701.0,1693269390,htop,1026882.0,
9179,652561.0,1693269390,ilúvatar_worke,1297132.0,
9180,326280.0,1693269390,hwpc-sensor,1297777.0,
9181,54380.0,1693269390,rcu_sched,11.0,
9182,54380.0,1693269390,ksoftirqd/22,145.0,
9183,54380.0,1693269390,perf,1297708.0,
9184,54380.0,1693269390,gunicorn,1300842.0,
9185,0.0,1693269390,systemd,1.0,
9186,0.0,1693269390,kthreadd,2.0,
9187,0.0,1693269390,rcu_gp,3.0,
9188,0.0,1693269390,rcu_par_gp,4.0,
9189,0.0,1693269390,kworker/0:0H-kblockd,6.0,
9190,0.0,1693269390,mm_percpu_wq,9.0,
9191,0.0,1693269390,ksoftirqd/0,10.0,
9192,0.0,1693269390,migration/0,12.0,
9193,0.0,1693269390,idle_inject/0,13.0,
9194,81800320.0,1693269393,,,
9195,13327018.0,1693269393,gunicorn,1305441.0,
9196,11488808.0,1693269393,gunicorn,1304486.0,
9197,11316476.0,1693269393,scaphandre,1297803.0,
9198,9305935.0,1693269393,gunicorn,1298938.0,
9199,7984722.0,1693269393,gunicorn,1316630.0,
9200,5629516.0,1693269393,gunicorn,1303194.0,
